cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
convex,smooth,gray,bruises,none,free,close,narrow,purple,tapering,equal,smooth,smooth,red,red,universal,white,one,sheathing,black,several,woods
convex,fibrous,red,bruises,none,attached,crowded,broad,pink,enlarging,club,fibrous,fibrous,white,gray,partial,white,one,pendant,brown,solitary,woods
convex,smooth,red,no,creosote,notched,close,narrow,purple,enlarging,bulbous,smooth,smooth,brown,white,partial,white,one,sheathing,brown,scattered,leaves
convex,fibrous,purple,bruises,none,free,close,broad,orange,tapering,bulbous,smooth,smooth,pink,red,partial,white,other,pendant,black,solitary,grasses
convex,scaly,red,bruises,none,free,crowded,broad,brown,tapering,club,smooth,smooth,white,gray,partial,white,one,pendant,black,several,urban
convex,scaly,cinnamon,no,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,white,partial,white,one,pendant,buff,numerous,woods
bell,scaly,red,no,almond,free,close,broad,orange,tapering,bulbous,smooth,silky,pink,gray,partial,white,other,pendant,black,several,urban
convex,fibrous,yellow,bruises,musty,free,crowded,broad,black,tapering,equal,smooth,smooth,pink,white,partial,white,two,evanescent,orange,scattered,woods
bell,fibrous,purple,bruises,none,attached,close,broad,pink,enlarging,bulbous,smooth,smooth,gray,red,partial,brown,one,cobwebby,purple,abundant,woods
convex,scaly,gray,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,yellow,pink,universal,white,two,pendant,yellow,several,woods
convex,scaly,red,bruises,fishy,free,close,narrow,brown,tapering,equal,smooth,smooth,gray,pink,universal,white,other,pendant,chocolate,scattered,woods
bell,fibrous,white,bruises,fishy,free,close,broad,brown,enlarging,bulbous,scaly,scaly,gray,gray,partial,white,other,pendant,chocolate,abundant,woods
sunken,fibrous,red,bruises,none,free,distant,broad,brown,tapering,rooted,smooth,fibrous,pink,pink,partial,brown,two,evanescent,black,several,woods
convex,scaly,gray,no,almond,free,close,narrow,white,tapering,bulbous,silky,silky,brown,brown,universal,white,one,pendant,black,several,leaves
convex,fibrous,purple,bruises,pungent,attached,crowded,broad,pink,enlarging,rhizomorphs,smooth,fibrous,white,pink,partial,white,one,evanescent,white,solitary,woods
convex,fibrous,brown,bruises,musty,attached,close,broad,purple,enlarging,equal,fibrous,smooth,white,white,partial,brown,one,pendant,orange,several,urban
flat,smooth,brown,bruises,none,free,crowded,broad,purple,tapering,bulbous,smooth,smooth,white,buff,universal,white,one,sheathing,brown,several,urban
convex,fibrous,red,bruises,almond,free,close,broad,red,enlarging,bulbous,scaly,scaly,brown,brown,partial,orange,other,pendant,black,scattered,paths
flat,fibrous,red,bruises,none,attached,close,broad,brown,enlarging,equal,smooth,smooth,pink,gray,partial,brown,one,evanescent,brown,several,woods
convex,scaly,gray,bruises,pungent,descending,close,broad,pink,enlarging,club,smooth,smooth,white,white,partial,white,one,flaring,white,clustered,meadows
flat,smooth,yellow,no,none,notched,close,broad,chocolate,tapering,equal,fibrous,fibrous,white,white,universal,yellow,one,evanescent,black,scattered,grasses
convex,fibrous,yellow,no,almond,attached,close,broad,black,enlarging,equal,fibrous,fibrous,brown,brown,partial,white,other,evanescent,black,abundant,paths
convex,fibrous,buff,no,almond,free,close,narrow,white,tapering,bulbous,smooth,silky,pink,pink,universal,white,one,pendant,orange,solitary,woods
conical,fibrous,pink,bruises,none,free,close,broad,brown,enlarging,bulbous,smooth,fibrous,buff,buff,partial,brown,one,cobwebby,brown,several,waste
convex,scaly,purple,bruises,none,free,crowded,broad,pink,enlarging,bulbous,scaly,smooth,white,gray,partial,orange,one,pendant,white,several,woods
convex,smooth,brown,bruises,none,notched,close,broad,black,tapering,bulbous,smooth,smooth,pink,pink,universal,yellow,other,sheathing,brown,abundant,leaves
convex,grooves,white,bruises,creosote,descending,distant,broad,pink,tapering,cup,smooth,scaly,pink,cinnamon,partial,orange,one,flaring,buff,solitary,paths
conical,smooth,brown,bruises,foul,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,orange,partial,yellow,one,zone,green,solitary,paths
convex,grooves,gray,bruises,none,free,close,broad,white,tapering,cup,scaly,smooth,yellow,white,partial,white,one,pendant,black,numerous,paths
flat,fibrous,buff,bruises,fishy,free,close,broad,white,tapering,bulbous,silky,smooth,white,gray,universal,white,other,pendant,black,several,paths
flat,fibrous,buff,bruises,none,attached,distant,broad,brown,tapering,rooted,smooth,smooth,white,cinnamon,partial,white,two,pendant,brown,solitary,meadows
flat,scaly,buff,bruises,none,free,close,broad,red,enlarging,bulbous,smooth,fibrous,brown,pink,partial,brown,one,cobwebby,black,scattered,woods
convex,smooth,purple,no,creosote,free,crowded,narrow,purple,tapering,bulbous,smooth,smooth,yellow,yellow,partial,white,one,pendant,yellow,scattered,woods
conical,smooth,brown,bruises,none,notched,close,broad,pink,tapering,club,smooth,smooth,orange,orange,universal,white,one,zone,black,clustered,leaves
conical,grooves,gray,bruises,none,descending,crowded,broad,pink,enlarging,club,smooth,smooth,pink,buff,partial,yellow,other,zone,black,solitary,woods
conical,fibrous,brown,no,anise,free,crowded,narrow,brown,tapering,club,silky,silky,white,buff,universal,white,one,pendant,brown,clustered,leaves
convex,smooth,brown,bruises,creosote,notched,close,broad,green,tapering,bulbous,smooth,smooth,pink,cinnamon,partial,yellow,two,pendant,buff,several,meadows
flat,fibrous,buff,bruises,none,free,close,broad,chocolate,tapering,equal,fibrous,fibrous,gray,red,partial,white,one,pendant,purple,solitary,leaves
convex,smooth,purple,no,none,free,crowded,narrow,buff,tapering,equal,smooth,smooth,cinnamon,cinnamon,universal,yellow,one,sheathing,buff,scattered,woods
conical,scaly,gray,bruises,anise,notched,crowded,narrow,purple,tapering,bulbous,smooth,smooth,buff,pink,partial,white,one,pendant,brown,clustered,leaves
convex,fibrous,red,bruises,none,free,distant,broad,pink,tapering,rooted,fibrous,smooth,pink,pink,partial,brown,two,cobwebby,yellow,several,woods
flat,grooves,brown,bruises,none,free,close,broad,brown,enlarging,bulbous,smooth,scaly,red,red,partial,white,other,pendant,brown,abundant,woods
knobbed,fibrous,purple,bruises,none,attached,close,broad,pink,enlarging,bulbous,smooth,smooth,white,gray,partial,brown,one,pendant,black,several,meadows
convex,fibrous,yellow,bruises,none,free,crowded,broad,brown,tapering,club,fibrous,fibrous,gray,buff,partial,brown,one,pendant,brown,clustered,woods
convex,smooth,cinnamon,bruises,creosote,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,cinnamon,partial,yellow,two,pendant,buff,numerous,leaves
conical,fibrous,brown,bruises,none,free,crowded,broad,brown,enlarging,club,fibrous,smooth,white,white,partial,white,one,pendant,white,clustered,leaves
bell,smooth,yellow,no,none,notched,distant,broad,yellow,tapering,rooted,smooth,smooth,pink,white,partial,white,one,pendant,orange,solitary,woods
convex,grooves,brown,bruises,almond,free,close,broad,chocolate,tapering,bulbous,smooth,smooth,white,white,partial,white,other,pendant,black,solitary,woods
convex,scaly,pink,bruises,fishy,notched,close,broad,red,tapering,equal,smooth,smooth,white,gray,partial,yellow,one,pendant,chocolate,scattered,urban
bell,fibrous,brown,bruises,almond,free,close,broad,pink,enlarging,bulbous,smooth,smooth,pink,brown,partial,white,one,flaring,black,abundant,waste
convex,scaly,brown,no,spicy,free,close,narrow,purple,tapering,cup,silky,smooth,white,yellow,partial,white,two,pendant,brown,numerous,woods
convex,grooves,red,bruises,fishy,free,close,broad,chocolate,tapering,equal,smooth,smooth,pink,pink,partial,orange,other,pendant,black,scattered,woods
knobbed,scaly,brown,bruises,none,descending,close,broad,gray,enlarging,rhizomorphs,scaly,smooth,buff,pink,partial,orange,one,large,black,several,woods
conical,fibrous,gray,no,foul,free,crowded,broad,pink,tapering,club,silky,smooth,white,buff,universal,yellow,one,zone,white,clustered,waste
convex,fibrous,cinnamon,bruises,musty,attached,close,broad,purple,enlarging,cup,smooth,smooth,pink,pink,partial,white,two,cobwebby,black,numerous,woods
sunken,scaly,gray,no,musty,notched,distant,narrow,purple,tapering,bulbous,smooth,smooth,gray,gray,universal,white,two,pendant,orange,solitary,woods
convex,fibrous,cinnamon,bruises,fishy,descending,close,broad,black,enlarging,bulbous,scaly,silky,gray,gray,partial,orange,other,large,chocolate,several,woods
convex,scaly,yellow,no,none,free,close,narrow,chocolate,tapering,equal,silky,smooth,white,red,partial,white,two,sheathing,buff,several,woods
convex,grooves,green,bruises,none,descending,close,broad,buff,tapering,cup,smooth,smooth,yellow,yellow,partial,white,two,flaring,black,numerous,woods
conical,fibrous,gray,no,foul,notched,close,broad,chocolate,tapering,club,smooth,smooth,orange,orange,universal,yellow,one,sheathing,chocolate,clustered,woods
convex,grooves,cinnamon,bruises,none,descending,close,broad,brown,enlarging,bulbous,smooth,smooth,white,white,partial,white,other,pendant,purple,abundant,waste
convex,fibrous,pink,no,none,free,close,narrow,purple,tapering,club,smooth,silky,white,white,universal,white,one,pendant,white,several,grasses
bell,grooves,white,bruises,none,descending,close,broad,orange,enlarging,bulbous,smooth,scaly,brown,gray,partial,orange,one,flaring,black,solitary,leaves
convex,fibrous,gray,bruises,none,free,close,broad,red,tapering,equal,silky,smooth,red,red,partial,white,one,pendant,purple,several,paths
sunken,scaly,gray,bruises,none,free,distant,narrow,green,tapering,bulbous,smooth,silky,yellow,yellow,partial,white,two,pendant,black,solitary,woods
flat,scaly,gray,bruises,almond,free,close,narrow,chocolate,tapering,equal,smooth,smooth,brown,gray,universal,yellow,other,zone,brown,scattered,woods
flat,fibrous,gray,bruises,fishy,free,close,broad,chocolate,tapering,equal,smooth,smooth,gray,gray,partial,white,other,none,brown,scattered,grasses
convex,fibrous,gray,no,none,free,distant,broad,green,tapering,rooted,smooth,smooth,white,pink,universal,yellow,one,pendant,brown,solitary,woods
conical,scaly,red,bruises,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,orange,orange,partial,white,one,pendant,green,clustered,woods
convex,fibrous,brown,no,spicy,free,distant,narrow,white,tapering,bulbous,smooth,smooth,orange,white,universal,yellow,one,zone,black,clustered,paths
knobbed,scaly,brown,no,none,free,crowded,narrow,purple,tapering,bulbous,silky,silky,white,white,partial,white,one,pendant,black,several,waste
sunken,grooves,gray,bruises,spicy,free,close,broad,green,tapering,rooted,scaly,smooth,yellow,gray,partial,orange,two,large,yellow,solitary,meadows
flat,fibrous,brown,bruises,none,free,close,broad,chocolate,enlarging,bulbous,fibrous,fibrous,red,white,partial,white,other,pendant,purple,scattered,meadows
flat,smooth,gray,bruises,none,free,close,broad,purple,tapering,cup,smooth,smooth,cinnamon,gray,universal,white,two,pendant,black,numerous,woods
bell,fibrous,gray,bruises,none,free,close,broad,orange,enlarging,bulbous,smooth,scaly,white,red,partial,orange,other,pendant,black,solitary,woods
conical,grooves,brown,bruises,anise,free,crowded,broad,pink,tapering,bulbous,scaly,smooth,pink,buff,partial,white,one,large,brown,several,woods
conical,smooth,red,bruises,foul,notched,crowded,broad,white,tapering,club,smooth,smooth,pink,gray,universal,yellow,one,sheathing,brown,clustered,woods
conical,fibrous,pink,bruises,none,attached,close,broad,brown,enlarging,club,smooth,fibrous,buff,buff,partial,white,one,pendant,brown,clustered,paths
flat,scaly,buff,no,none,free,close,narrow,brown,tapering,bulbous,smooth,smooth,pink,red,universal,white,other,pendant,purple,scattered,woods
convex,grooves,brown,bruises,none,descending,close,broad,purple,tapering,bulbous,smooth,scaly,pink,white,partial,orange,one,flaring,white,solitary,woods
convex,fibrous,yellow,bruises,foul,free,crowded,broad,pink,enlarging,bulbous,smooth,scaly,orange,white,partial,white,one,large,green,several,waste
flat,fibrous,brown,no,musty,notched,close,broad,yellow,tapering,rooted,smooth,smooth,white,pink,partial,white,one,pendant,black,solitary,waste
knobbed,scaly,red,bruises,pungent,attached,crowded,broad,white,enlarging,rhizomorphs,fibrous,fibrous,pink,white,partial,white,one,cobwebby,brown,several,woods
bell,scaly,brown,bruises,almond,free,close,broad,brown,tapering,bulbous,silky,silky,gray,brown,universal,white,one,pendant,brown,abundant,woods
flat,fibrous,gray,bruises,none,attached,close,broad,black,enlarging,bulbous,fibrous,fibrous,brown,brown,partial,white,other,cobwebby,black,abundant,urban
convex,scaly,red,no,musty,free,distant,narrow,white,tapering,bulbous,silky,silky,pink,pink,partial,white,two,pendant,black,solitary,woods
knobbed,fibrous,purple,no,foul,descending,crowded,broad,pink,enlarging,rhizomorphs,silky,scaly,orange,pink,partial,orange,one,large,green,several,woods
convex,scaly,gray,no,none,free,close,broad,chocolate,tapering,equal,silky,silky,brown,brown,universal,white,other,pendant,black,solitary,waste
flat,fibrous,gray,bruises,musty,free,close,broad,pink,tapering,bulbous,fibrous,fibrous,gray,pink,partial,brown,two,pendant,orange,several,urban
bell,scaly,red,no,none,free,close,narrow,black,tapering,bulbous,silky,silky,brown,brown,partial,white,one,pendant,black,abundant,woods
flat,scaly,red,bruises,none,free,close,broad,pink,tapering,equal,silky,silky,brown,pink,partial,white,one,pendant,brown,scattered,waste
sunken,fibrous,pink,no,foul,descending,distant,broad,yellow,enlarging,rooted,scaly,silky,cinnamon,cinnamon,partial,white,two,flaring,buff,several,grasses
conical,smooth,pink,bruises,none,notched,crowded,narrow,brown,tapering,bulbous,smooth,smooth,orange,orange,universal,white,one,pendant,brown,solitary,urban
convex,scaly,white,bruises,none,free,close,broad,black,tapering,bulbous,scaly,smooth,gray,pink,partial,white,other,large,black,abundant,woods
conical,scaly,brown,bruises,foul,descending,close,broad,pink,tapering,club,scaly,scaly,orange,orange,partial,white,one,flaring,green,several,woods
convex,smooth,cinnamon,bruises,almond,notched,close,narrow,orange,tapering,bulbous,smooth,smooth,brown,brown,universal,white,other,pendant,black,abundant,woods
convex,scaly,gray,bruises,none,free,crowded,broad,brown,enlarging,club,smooth,smooth,white,gray,partial,white,one,pendant,white,solitary,woods
convex,smooth,cinnamon,no,creosote,free,distant,broad,purple,tapering,bulbous,smooth,smooth,cinnamon,gray,universal,yellow,two,zone,buff,numerous,meadows
convex,fibrous,gray,no,none,free,close,narrow,white,tapering,rhizomorphs,smooth,silky,white,white,universal,white,one,none,white,several,grasses
convex,smooth,red,no,none,notched,close,narrow,brown,tapering,bulbous,smooth,smooth,brown,brown,partial,yellow,one,pendant,black,solitary,woods
bell,scaly,cinnamon,bruises,none,free,close,narrow,black,tapering,bulbous,smooth,smooth,pink,red,universal,white,other,pendant,purple,abundant,woods
sunken,scaly,pink,bruises,none,attached,distant,broad,pink,enlarging,rooted,smooth,fibrous,pink,cinnamon,partial,brown,one,pendant,buff,solitary,woods
sunken,scaly,gray,no,none,free,distant,narrow,yellow,tapering,bulbous,silky,silky,pink,pink,partial,white,two,pendant,orange,solitary,woods
convex,fibrous,brown,bruises,none,attached,distant,broad,brown,tapering,bulbous,smooth,fibrous,pink,pink,partial,white,two,pendant,black,numerous,leaves
convex,fibrous,brown,bruises,spicy,free,close,broad,white,enlarging,rooted,smooth,smooth,yellow,gray,partial,brown,two,cobwebby,brown,solitary,woods
sunken,smooth,gray,no,musty,free,distant,narrow,pink,tapering,bulbous,smooth,smooth,pink,pink,universal,yellow,one,pendant,orange,several,grasses
convex,scaly,gray,no,none,free,crowded,narrow,white,tapering,rhizomorphs,smooth,silky,pink,buff,universal,white,one,pendant,brown,several,woods
convex,smooth,yellow,no,musty,notched,distant,narrow,green,tapering,bulbous,smooth,smooth,pink,gray,universal,yellow,one,sheathing,black,solitary,woods
knobbed,grooves,cinnamon,bruises,anise,descending,crowded,broad,gray,tapering,rhizomorphs,smooth,scaly,gray,buff,partial,orange,one,large,brown,several,meadows
bell,fibrous,green,bruises,none,free,close,narrow,pink,tapering,bulbous,silky,smooth,pink,gray,partial,white,other,none,brown,abundant,woods
